date,label,predict,pos_quantile,pos
2020-06-26,0.5733438437989937,0.31513306,0,0.7036300189027395
2020-06-29,0.5935296665824658,0.31513306,0,0.6995123924189013
2020-06-30,0.16724500325668853,0.14770487,0,-0.22459727330195933
2020-07-01,0.14561915948627338,0.31513306,0,0.6988497340990584
2020-07-02,-0.04496324937512705,0.13137761,0,-0.3306004526290968
2020-07-03,0.6173448087260961,-0.017635345,-1,-0.8644292936494653
2020-07-06,-0.5187335038628781,0.31513306,0,0.7038771179796772
2020-07-07,0.2860230888757083,0.31513318,0,0.6997721944387818
2020-07-08,-0.2986877564005153,0.31513306,0,0.6956932050191778
2020-07-09,0.4058177723881889,0.31513306,0,0.6916412857861415
2020-07-10,-0.47113401376859254,0.31513318,0,0.6876163709259657
2020-07-13,0.5426253737553843,0.31513306,0,0.6836171410067227
2020-07-14,0.344548090580898,0.31513318,0,0.6796451667618901
2020-07-15,-0.22261626894130726,0.13136256,0,-0.3735569236061129
2020-07-16,0.06594232787468418,0.31513318,0,0.6798678747216071
2020-07-17,0.3204012188217562,-0.019033104,-1,-0.8826045075401067
