date,label,predict,pos_quantile,pos
2019-07-05,-0.7575021791694888,-0.019219136,0,0.2405710701248525
2019-07-08,0.04755185285284147,-0.026728634,0,0.15782537125756183
2019-07-09,0.47811636163319193,-0.06067599,0,-0.2266256923606322
2019-07-10,0.17655724361450997,-0.106069855,0,-0.6362479638735111
2019-07-11,0.4874188476561771,0.20495568,1,0.9929104839084534
2019-07-12,-0.12156754734102972,0.0049867206,0,0.480253010395611
2019-07-15,-0.6111237598176341,-0.14666189,-1,-0.839040792545317
2019-07-16,-1.0274127603150236,-0.058581263,0,-0.20368860530035646
2019-07-17,0.3855040076535829,-0.035706148,0,0.05601674299507509
2019-07-18,-0.9737240959550771,-0.119757496,-1,-0.7206550790570793
2019-07-19,0.29771568672161974,-0.1226622,-1,-0.7363039904178489
2019-07-22,0.8520611547455313,-0.005441241,0,0.38300685291238284
2019-07-23,0.5368552089592494,0.008310689,0,0.5090740099788488
2019-07-24,-0.8816960303009417,-0.08756811,0,-0.49253845656595696
2019-07-25,0.9263167724602512,0.11594584,1,0.9465310473494335
2019-07-26,-0.36907947200525204,-0.1530451,-1,-0.8594448289605181
2019-07-29,-0.5030166567121221,0.049219064,1,0.774385637172392
2019-07-30,-1.661915582955025,-0.040519364,0,0.0008098395488625303
2019-07-31,-1.3431869193104145,0.022429744,0,0.6191310610451785
2019-08-01,-1.069654873440563,-0.07321272,0,-0.3579886525918276
2019-08-02,-3.6024180092441584,-0.040682692,0,-0.0010654993893293714
2019-08-05,1.5606246992217085,0.13545622,1,0.9655067384025504
2019-08-06,0.1116407469505166,-0.11188415,0,-0.6743095215924009
2019-08-07,2.1144177153096817,0.03768024,0,0.715665149984425
2019-08-08,-0.7801339676057926,-0.053562142,0,-0.1478562087004498
2019-08-09,-1.359345128372799,-0.088119045,0,-0.49731474235642775
2019-08-12,1.628271274164755,0.00070823263,0,0.4415763286836198
2019-08-13,-2.96909417645703,-0.27334988,-1,-0.9905026027700203
2019-08-14,0.2969969588260307,-0.011177504,0,0.32543556673763013
2019-08-15,1.4605744520024773,-0.0066640605,0,0.37096205157933376
2019-08-16,1.1953534820782115,-0.1842163,-1,-0.9287375847116861
2019-08-19,-0.8008273407020143,0.0028643566,0,0.461286255956321
2019-08-20,0.8164339648138284,0.034719348,0,0.6986737040445546
2019-08-21,-0.06686445904140521,-0.0024245903,0,0.4121646185273101
2019-08-22,-2.484962823445256,-0.18263203,-1,-0.926194649366042
2019-08-23,1.0656149105221444,0.023107762,0,0.623908786075468
2019-08-26,-0.28651208385413823,-0.12450635,-1,-0.7458486683097817
2019-08-27,0.6463033465430272,-0.19265856,-1,-0.9409254914075044
2019-08-28,1.2054687775832749,0.087598324,1,0.8999324036755765
2019-08-29,0.044702414726152176,0.117341325,1,0.9481736567443237
2019-08-30,-0.018107070156719897,0.034340814,0,0.6964422409157992
2019-09-02,-0.6929271439321415,-0.08052757,0,-0.4289150924038621
2019-09-03,1.0474399506920407,0.02981511,0,0.6687033276079989
2019-09-04,1.2253272028479014,-0.15163039,-1,-0.8551397014416614
2019-09-05,0.036103904515348534,-0.3077743,-1,-0.9956807156015063
2019-09-06,-0.06364575671501752,0.14363724,1,0.9713299648578386
2019-09-09,-0.02129939783448665,-0.111628816,0,-0.6727076684125788
2019-09-10,0.671558533660734,0.033510502,0,0.691500035006625
2019-09-11,0.22352178266873204,-0.050473064,0,-0.11299445155436756
2019-09-12,-0.14908857657789193,-0.008312266,0,0.3545281495989846
2019-09-13,-0.39788650802664066,0.040812753,0,0.7327635348330699
2019-09-16,0.20652531066679528,-0.044390358,0,-0.043609437308037534
2019-09-17,-0.032875579130237385,-0.0025671967,0,0.4108044506329507
2019-09-18,-0.06711152858649055,-0.20085439,-1,-0.9508110096718024
2019-09-19,-0.598227177927364,0.10159231,1,0.9264229508261783
2019-09-20,-0.0663025540012733,-0.09437238,0,-0.5494082119530569
2019-09-23,-0.9772844517510227,-0.052572064,0,-0.1367183655927743
2019-09-24,0.6418042898793876,0.14732687,1,0.9736283741545707
2019-09-25,-0.3175391332580005,-0.14819579,-1,-0.8441777681894211
2019-09-26,-0.6364522117522448,-0.06938602,0,-0.31909448457279965
2019-09-27,0.5398768662564989,-0.16328578,-1,-0.8872391495393583
2019-09-30,-1.4107709681939193,0.06538394,1,0.8387068450718314
2019-10-01,-1.949850752916278,-0.046290755,0,-0.06536424601969447
2019-10-02,0.8912618126208064,0.083789445,1,0.8912827581423803
2019-10-03,1.5133517504042218,0.06951223,1,0.8522174367517412
2019-10-04,-0.4976303643331369,-0.1808002,-1,-0.9231455527156098
2019-10-07,-1.649447083209093,-0.03016584,0,0.11912126162627902
2019-10-08,0.9793522836807821,0.033053547,0,0.68875217308318
2019-10-09,0.6822279109297413,-0.00633551,0,0.37421078923659595
2019-10-10,1.1355124451522605,-0.008124853,0,0.3564081350250689
2019-10-11,-0.17925825664678655,-0.10740697,0,-0.6452966612588384
2019-10-14,1.0223038840936853,0.08570723,1,0.8957225739267636
2019-10-15,-0.2653960331248502,-0.2221788,-1,-0.9695665562484422
2019-10-16,0.2530067275070847,-0.021089105,0,0.22024072564100253
2019-10-17,-0.4803046601187473,-0.038512483,0,0.023848428829641267
2019-10-18,0.710267909021641,-0.028129159,0,0.1421064902965211
2019-10-21,-0.453206029079877,0.13871223,1,0.9679519616865698
2019-10-22,0.27009300151709204,-0.11395092,0,-0.6870439369432081
2019-10-23,0.16249218495922507,-0.047463816,0,-0.0787632333031666
2019-10-24,0.4052857957179638,-0.13932796,-1,-0.8122870930110773
2019-10-25,0.5719332663105445,-0.066359505,0,-0.2875450858662677
2019-10-28,-0.17818342635506162,-0.035198353,0,0.061827004979766516
2019-10-29,0.3030034667402451,0.0007334417,0,0.44180931035819565
2019-10-30,-0.444242217307907,0.1347594,1,0.9649600883435742
2019-10-31,1.060959097554116,-0.16483025,-1,-0.8909541681932076
2019-11-01,0.3412802672836333,0.009696158,0,0.5207637175256984
2019-11-04,-0.2518191043491813,-0.10798781,0,-0.6491720876413605
2019-11-05,-0.01866648392219513,-0.14218879,-1,-0.8231674831333623
2019-11-06,0.23104376393267703,0.052069932,1,0.7871614509589037
2019-11-07,0.20731935827548398,-0.042896904,0,-0.026483003544967316
2019-11-08,-0.36401444299822516,-0.028955823,0,0.13279408646069
2019-11-11,0.08867403357639783,-0.030182516,0,0.11893249665521628
2019-11-12,-0.02187992107016835,0.05686677,1,0.8072216778827229
2019-11-13,-0.00532653653119556,-0.1612611,-1,-0.8821886671174768
2019-11-14,0.88468353303787,-0.092774674,0,-0.5364717729762168
2019-11-15,-0.06891107033866736,-0.061587702,0,-0.23653251467131406
2019-11-18,-0.21402252600816649,0.0057539702,0,0.48700200986519415
2019-11-19,-0.6356219906113463,-0.031122942,0,0.10827394733364433
2019-11-20,-0.3328371280616865,0.021887362,0,0.6152757955044011
2019-11-21,0.18492412550518575,-0.078849085,0,-0.41305908200309543
2019-11-22,0.9083876682557941,-0.07863033,0,-0.41097370253551396
2019-11-25,0.16578981422588707,-0.18583149,-1,-0.9312431689683366
2019-11-26,0.4393112489897401,0.011920638,0,0.5391302801400043
2019-11-27,-0.15424828619901626,-0.014091529,0,0.29520224743096146
2019-11-28,-0.7224600092509224,0.05065751,1,0.7809134779278896
2019-11-29,-1.3530781892811221,-0.061372932,0,-0.23420312245778105
2019-12-02,-1.0396141310254954,0.042946074,1,0.7439039000120914
2019-12-03,0.8063338848668467,-0.109492645,0,-0.6590571719349035
2019-12-04,0.11280288698219385,-0.10738061,0,-0.6451200416234727
2019-12-05,1.1863007011360147,-0.05176436,0,-0.12760634086768796
2019-12-06,-0.5820268167304392,0.18443023,1,0.9886656994116912
2019-12-09,-0.27647046849347057,-0.013796983,0,0.2982864239871044
2019-12-10,0.30988737103862574,-0.1046151,0,-0.6262003363962279
2019-12-11,1.120249755920943,-0.1376579,-1,-0.8056613098401758
2019-12-12,-0.13516447130923992,-0.14434879,-1,-0.8310017292333194
2019-12-13,0.9042778392724347,-0.09016501,0,-0.5147892108094132
2019-12-16,-0.11492986783891161,-0.06457671,0,-0.26865890460905417
2019-12-17,-0.22891652320203396,0.06718698,1,0.8447409983182391
2019-12-18,0.5137129286103438,-0.061763246,0,-0.2384344329550063
2019-12-19,0.5798363980307272,-0.065404974,0,-0.27745992473118214
2019-12-20,-0.05400796656030797,-0.1216633,-1,-0.7310081542216565
2019-12-23,-0.21883536555856545,-0.09029421,0,-0.515878729219684
2019-12-24,-0.18553422463074387,0.041885264,0,0.7384146374956415
2019-12-25,0.62878200687414,-0.017794233,0,0.2559232138106896
2019-12-26,-0.19314480922625768,-0.086308666,0,-0.4815077919982823
2019-12-27,-1.120181478635733,-0.03388835,0,0.0767959701727246
2019-12-30,0.3040688653918421,-0.03670587,0,0.04456703535710562
2019-12-31,-0.17938311811536914,-0.09834915,0,-0.5804855743448313
2020-01-01,1.1801118582554455,0.0032194569,0,0.46448990853074185
2020-01-02,-1.3378183269008868,-0.06993668,0,-0.32476186999299234
2020-01-03,0.4016883710031157,0.07607503,1,0.8715647929966157
2020-01-06,-0.6392802229638811,-0.06816942,0,-0.3064924368396126
2020-01-07,0.6362514254216858,-0.062584385,0,-0.24730658162560248
2020-01-08,0.9102630232404485,-0.15803376,-1,-0.8736979677902145
2020-01-09,-0.6768829657854613,-0.037653387,0,0.0337043729808999
2020-01-10,0.9636242330940031,0.055099696,1,0.8000362129267893
2020-01-13,-0.4648222948300219,-0.038760904,0,0.020997482187542053
2020-01-14,0.11229904314585859,-0.05119772,0,-0.12120083496517092
2020-01-15,1.1956711481051945,-0.03773653,0,0.032750754664203886
2020-01-16,0.4206497097247101,-0.14676623,-1,-0.8393950609273501
2020-01-17,-0.24500220530316386,-0.00025387201,0,0.4326402035044466
2020-01-20,-0.6986384285472158,-0.007699224,0,0.3606669795945163
2020-01-21,-0.1776736582125136,0.030439263,0,0.6726462989344015
2020-01-22,-0.025744430660770853,-0.09037161,0,-0.5165305992764989
2020-01-23,-1.7789897460342028,-0.09421719,0,-0.5481629747230463
2020-01-24,-2.683672484578476,-0.038363185,0,0.02556163485194506
2020-01-27,1.4588689354469804,0.021205435,0,0.6103865453949482
2020-01-28,-0.277672410251033,-0.10905911,0,-0.6562322300923573
2020-01-29,0.36397452469894875,0.070944026,1,0.8566548913651002
2020-01-30,-2.755867698508341,-0.01679074,0,0.2666585742155772
2020-01-31,0.9898469083970667,0.044839516,1,0.7534573915946091
2020-02-03,2.01372357052689,-0.2158741,-1,-0.9649086007641338
2020-02-04,1.4303519139518768,-0.16626275,-1,-0.8942964685102208
2020-02-05,0.3028812647112105,-0.028315669,0,0.14000757921220766
2020-02-06,-0.9373949326048038,0.11490376,1,0.9452715207000705
2020-02-07,0.8811931566997205,0.028544495,0,0.660558982423557
2020-02-10,0.06803079216834314,-0.1167627,0,-0.7037138881784746
2020-02-11,0.7506283306334249,-0.17411907,-1,-0.910968731506354
2020-02-12,-0.43078942055106006,-0.10806905,0,-0.6497114153734495
2020-02-13,0.08364880792329617,0.043738917,1,0.7479421090098823
2020-02-14,-0.19044916878262144,-0.012854561,0,0.30811247328340124
2020-02-17,-0.6240670784382903,0.058661893,1,0.8142841498709374
2020-02-18,0.5312628079095942,-0.0025520464,0,0.41094903978336217
2020-02-19,-0.7654451702826651,-0.038290963,0,0.026390334372227226
2020-02-20,-1.7270273167695258,-0.13087182,-1,-0.7765505206385649
2020-02-21,-4.10046145244084,-0.08564455,0,-0.4756288654516921
2020-02-24,-3.2039487190477365,0.20352335,1,0.9920844872942166
2020-02-25,-0.33688893640190076,0.0031241612,0,0.4419466331239909
2020-02-26,-3.846649376598142,-0.05569843,0,-0.1956232072865985
2020-02-27,-0.5787284066331441,0.06248021,1,0.8170613408983919
2020-02-28,3.497794897854269,0.009266263,0,0.4869409700555131
2020-03-02,-2.0017510054448144,-0.27856243,-1,-0.9902449379892981
2020-03-03,2.8169401798078075,0.04531596,1,0.7325904050925615
2020-03-04,-2.1522110804073686,0.08965446,1,0.8861115478365575
2020-03-05,-1.0116880447435102,0.04460071,1,0.7141005687420734
2020-03-06,-3.96353207636926,-0.10350199,0,-0.6285512722939519
2020-03-09,2.468851047029334,0.22387965,1,0.9919040467931863
2020-03-10,-2.198816042211426,-0.23861572,-1,-0.9712969861393956
2020-03-11,-3.7140611718744867,0.122127146,1,0.9249434471515111
2020-03-12,3.1978122421558144,0.5060994,1,0.9998592141673671
2020-03-13,-3.594883632137598,-0.09196651,0,-0.5107942469343286
2020-03-16,1.803567489368173,0.033971906,0,0.5099274995820213
2020-03-17,-1.3548700086229348,-0.05924402,0,-0.26900243636311794
2020-03-18,0.28935644160665586,-0.09061757,0,-0.5049218057457463
2020-03-19,-1.0920997799409233,-0.28080386,-1,-0.9761547539206118
2020-03-20,-0.6629356231370659,-0.14255512,-1,-0.748333162015101
2020-03-23,2.5404892213265926,0.11154565,1,0.8540359292252951
2020-03-24,0.4278571769182377,-0.3532748,-1,-0.9911853171340811
2020-03-25,1.6852045472656785,-0.019693833,0,0.1333285469301974
2020-03-26,-0.8197529695183647,0.1685851,1,0.9366383624548731
2020-03-27,0.9530092790920033,-0.14974147,-1,-0.7524325906072594
2020-03-30,-0.35343680805523986,0.011552503,0,0.36868607751717253
2020-03-31,-1.106916241863059,0.17225066,1,0.937523371064426
2020-04-01,0.7010539062746303,0.049815062,1,0.5915537516464585
2020-04-02,-0.3171138285738793,-0.16060223,-1,-0.7949266578060052
2020-04-03,1.8553942345140302,-0.006853506,0,0.2087638273480158
2020-04-06,0.011931495294258831,-0.103706405,0,-0.540869779291509
2020-04-07,0.9322625194790825,0.023090089,0,0.4391383000756488
2020-04-08,0.4143625828945059,0.33206427,1,0.9944516655331311
2020-04-09,0.02475073495016849,-0.27148956,-1,-0.9592852490755075
2020-04-10,-0.25024796758462636,-0.021639327,0,0.07209854307890388
2020-04-13,0.8469691717013181,-0.21731871,-1,-0.9020997789926413
2020-04-14,-0.5970657695771591,-0.24893953,-1,-0.9353712163834283
2020-04-15,0.18505496435762894,0.11216683,1,0.8190960801733514
2020-04-16,0.754424174403699,-0.1681428,-1,-0.7841401768158232
2020-04-17,-0.5002893928345401,0.25179723,1,0.9756107158693693
2020-04-20,-0.8583479343887618,-0.34327996,-1,-0.9811646435731743
2020-04-21,0.6740992141470684,0.13253133,1,0.8479053776258733
2020-04-22,0.004501800594817357,-0.20334767,-1,-0.8516543725698804
2020-04-23,0.41790114993734445,-0.20409022,-1,-0.8482361740499231
2020-04-24,0.43518867756463914,0.27202407,1,0.9773329632385169
2020-04-27,-0.15300595601425054,-0.11750782,0,-0.5431121789627802
2020-04-28,0.7783799563864595,0.1612364,1,0.8879963238273808
2020-04-29,-0.2882131910315498,-0.08363931,0,-0.35512854797411786
2020-04-30,-0.8562974460089716,0.07894029,1,0.6710328010844405
2020-05-01,0.14082209748270932,-0.01711703,0,0.1064636842647217
2020-05-04,0.2843210504942282,-0.061186712,0,-0.21380607931375162
2020-05-05,-0.21238193645387135,-0.0065077953,0,0.18529036810964272
2020-05-06,0.3643816339288111,-0.37099895,-1,-0.9847377213734498
2020-05-07,0.5252680528109925,0.006963651,0,0.295608419264865
2020-05-08,-0.005742324775087258,-0.15046266,-1,-0.6829394076073625
2020-05-11,-0.6738353566788252,-0.07110253,0,-0.24864072756717778
2020-05-12,-0.562985527493204,0.15399389,1,0.8798558271354779
2020-05-13,0.3880087591916643,-0.019585107,0,0.10731383390385169
2020-05-14,0.13619750177945653,-0.17750712,-1,-0.777550002280131
2020-05-15,1.0215069893852176,-0.18787843,-1,-0.801149929706263
2020-05-18,-0.36691583279392304,0.08327782,1,0.7042734335629391
2020-05-19,0.5408926412396823,-0.006601928,0,0.2121553919290305
2020-05-20,-0.2851605203210887,-0.118935205,-1,-0.5427432127324573
2020-05-21,0.0640608955619857,0.21821119,1,0.9508291819646246
2020-05-22,-0.017657954359577895,-0.26639268,-1,-0.9303884117810133
2020-05-25,0.407354889480183,-0.025801668,0,0.07656959226549896
2020-05-26,0.4895794754272067,-0.03821008,0,-0.013346442059887482
2020-05-27,-0.11259761842692277,-0.021199077,0,0.10984687859048543
2020-05-28,0.13639836315716405,-0.047066003,0,-0.07903893913470453
2020-05-29,0.09658572492733525,-0.08976264,0,-0.37303294588022373
2020-06-01,0.25778307855302857,0.11321608,1,0.8004836563342389
2020-06-02,0.4530667848951557,-0.31819278,-1,-0.9665212676955943
2020-06-03,-0.18433171706933843,0.048235726,1,0.5547025483659829
2020-06-04,0.913289444309632,-0.13483936,-1,-0.6079433089697104
2020-06-05,0.37677431541164635,0.018730065,0,0.3933916338994212
2020-06-08,-0.38263744901422725,-0.041887295,0,-0.02968631617113698
2020-06-09,-0.28170935667927127,-0.1083056,0,-0.4754599350612633
2020-06-10,-2.2871806863877353,-0.018496577,0,0.14740862343290811
2020-06-11,0.4616958901019073,-0.09857262,0,-0.418554004561692
2020-06-12,0.28119129910075247,-0.08470236,0,-0.32748613040639374
2020-06-15,0.6703393037102173,-0.0854172,0,-0.3304557301822365
2020-06-16,-0.1853437877811158,0.056020536,1,0.617088385090559
2020-06-17,-0.022425096713511148,0.048280865,1,0.5760864956172144
2020-06-18,-0.2643523003710957,-0.079789825,0,-0.3052945765804562
2020-06-19,0.21341005803483837,-0.010250796,0,0.21148747146818495
2020-06-22,0.12499370044211468,-0.13449386,-1,-0.6250578344285608
2020-06-23,-1.0807522411856925,-0.063938096,0,-0.18691167274097573
2020-06-24,0.409847247757531,-0.14237538,-1,-0.6579178990985463
2020-06-25,-1.0087065255547158,0.05044361,1,0.604372136260244
2020-06-26,0.5733438437990643,-0.045304764,0,-0.04394388764161443
2020-06-29,0.5935296665823926,-0.012349173,0,0.20922277070990203
2020-06-30,0.16724500325668876,-0.054663505,0,-0.11874681323399428
2020-07-01,0.14561915948627363,0.016475784,0,0.41323722470092866
2020-07-02,-0.04496324937512677,-0.118017055,0,-0.5526363664727749
2020-07-03,0.6173448087260962,-0.026818814,0,0.10227492605649217
2020-07-06,-0.5187335038628776,-0.105500326,0,-0.47994342233205295
2020-07-07,0.28602308887570854,-0.030552631,0,0.07803049167424272
2020-07-08,-0.29868775640051504,-0.004848258,0,0.27655709512492876
2020-07-09,0.405817772388189,-0.08072605,0,-0.3178681317382974
2020-07-10,-0.4711340137685921,-0.019695323,0,0.16539945520738142
2020-07-13,0.5426253737553844,0.020416675,0,0.4558817795133798
2020-07-14,0.34454809058089814,-0.11356048,0,-0.5404393240357196
2020-07-15,-0.22261626894130698,-0.07564905,0,-0.28255980821828763
2020-07-16,0.06594232787468439,-0.047082715,0,-0.053407888244974264
2020-07-17,0.3204012188217564,-0.009074934,0,0.25586894136908644
